06Z 04 12 2017, 0.33, 9.14
12Z 04 12 2017, 0.00, 8.41
18Z 04 12 2017, 0.00, 7.28
00Z 05 12 2017, 0.02, 8.49
06Z 05 12 2017, 0.00, 15.45
12Z 05 12 2017, 0.47, 15.67
18Z 05 12 2017, 0.49, 14.22
00Z 06 12 2017, 0.00, 11.78
06Z 06 12 2017, 3.78, 10.74
12Z 06 12 2017, 0.00, 18.38
18Z 06 12 2017, 0.00, 13.72
00Z 07 12 2017, 0.00, 9.86
06Z 07 12 2017, 0.00, 7.68
12Z 07 12 2017, 0.00, 5.58
18Z 07 12 2017, 0.00, 9.37
00Z 08 12 2017, 0.00, 19.10
06Z 08 12 2017, 0.00, 10.78
12Z 08 12 2017, 102.21, 8.75
18Z 08 12 2017, 0.00, 7.40
00Z 09 12 2017, 2.36, 6.92
06Z 09 12 2017, 0.00, 7.58
12Z 09 12 2017, 0.00, 9.41
18Z 09 12 2017, 0.00, 8.30
00Z 10 12 2017, 0.00, 8.64
06Z 10 12 2017, 0.00, 6.51
12Z 10 12 2017, 0.87, 6.42
18Z 10 12 2017, 0.00, 9.36
00Z 11 12 2017, 0.00, 12.07
06Z 11 12 2017, 0.00, 11.48
12Z 11 12 2017, 0.00, 12.76
18Z 11 12 2017, 0.00, 20.32
00Z 12 12 2017, 0.00, 18.73
06Z 12 12 2017, 0.00, 13.49
12Z 12 12 2017, 8.82, 9.51
18Z 12 12 2017, 4.92, 9.48
00Z 13 12 2017, 0.00, 7.48
06Z 13 12 2017, 0.00, 6.82
12Z 13 12 2017, 0.00, 5.95
18Z 13 12 2017, 0.00, 10.11
00Z 14 12 2017, 0.00, 11.12
06Z 14 12 2017, 3.98, 8.09
12Z 14 12 2017, 0.00, 10.63
18Z 14 12 2017, 0.00, 10.05
00Z 15 12 2017, 1.29, 7.62
06Z 15 12 2017, 0.00, 9.81
12Z 15 12 2017, 0.00, 11.09
18Z 15 12 2017, 2.22, 8.22
00Z 16 12 2017, 5.43, 8.06
06Z 16 12 2017, 0.05, 8.30
12Z 16 12 2017, 0.09, 7.82
18Z 16 12 2017, 0.30, 9.57
00Z 17 12 2017, 0.00, 8.12
06Z 17 12 2017, 4.52, 8.14
12Z 17 12 2017, 8.00, 7.56
18Z 17 12 2017, 5.90, 6.34
00Z 18 12 2017, 5.02, 5.66
06Z 18 12 2017, 0.35, 4.92
12Z 18 12 2017, 0.00, 5.27
18Z 18 12 2017, 0.00, 5.95
00Z 19 12 2017, 0.00, 6.02
06Z 19 12 2017, 0.00, 7.30
12Z 19 12 2017, 0.00, 10.65
18Z 19 12 2017, 0.00, 9.36
00Z 20 12 2017, 1.92, 8.48
06Z 20 12 2017, 0.15, 7.84
12Z 20 12 2017, 0.00, 8.70
18Z 20 12 2017, 0.00, 15.28
00Z 21 12 2017, 0.00, 17.58
06Z 21 12 2017, 0.00, 21.22
12Z 21 12 2017, 0.13, 12.49
18Z 21 12 2017, 0.00, 11.09
00Z 22 12 2017, 0.00, 10.68
06Z 22 12 2017, 0.00, 12.71
12Z 22 12 2017, 1.48, 11.45
18Z 22 12 2017, 3.60, 10.15
00Z 23 12 2017, 0.00, 11.81
06Z 23 12 2017, 0.00, 14.21
12Z 23 12 2017, 0.00, 15.83
18Z 23 12 2017, 0.00, 22.15
00Z 24 12 2017, 0.00, 14.80
06Z 24 12 2017, 0.03, 20.41
12Z 24 12 2017, 0.00, 20.59
18Z 24 12 2017, 0.00, 15.50
00Z 25 12 2017, 0.00, 12.70
06Z 25 12 2017, 1.90, 11.90
12Z 25 12 2017, 0.00, 9.85
18Z 25 12 2017, 0.03, 8.55
00Z 26 12 2017, 0.00, 7.30
06Z 26 12 2017, 0.00, 8.83
12Z 26 12 2017, 0.00, 11.28
18Z 26 12 2017, 0.00, 11.39
00Z 27 12 2017, 0.00, 9.30
06Z 27 12 2017, 0.00, 9.04
12Z 27 12 2017, 0.00, 10.47
18Z 27 12 2017, 0.00, 11.74
00Z 28 12 2017, 0.00, 14.13
06Z 28 12 2017, 0.00, 14.74
12Z 28 12 2017, 0.00, 13.34
18Z 28 12 2017, 3.53, 9.58
00Z 29 12 2017, 0.00, 7.45
06Z 29 12 2017, 0.00, 8.28
12Z 29 12 2017, 0.00, 7.35
18Z 29 12 2017, 0.00, 5.57
00Z 30 12 2017, 0.00, 5.46
06Z 30 12 2017, 0.00, 10.33
12Z 30 12 2017, 0.00, 9.68
18Z 30 12 2017, 0.00, 13.72
00Z 31 12 2017, 1.59, 14.29
06Z 31 12 2017, 0.02, 11.90
12Z 31 12 2017, 0.00, 22.77
